,wave_name,name,varname,retained,label
25309,w5,DHCR90,,,Relationship of 6th child to 10th person in household
25310,w5,DHCR91,,,Relationship of 6th child to 11th person in household
25311,w5,DHCR92,,,Relationship of 6th child to 12th person in household
25312,w5,DHCR93,,,Relationship of 6th child to 13th person in household
25313,w5,DHCR94,,,Relationship of 6th child to 14th person in household
25314,w5,DHCR95,,,Relationship of 6th child to 15th person in household
25315,w5,DHCR96,,,Relationship of 6th child to 16th person in household
25316,w5,DhPA7,,,Person number of Parent A for 7th child
25317,w5,DhPB7,,,Person number of Parent B for 7th child
25318,w5,DhC7,,,"Children Grid: Child number within these parents (first child, second child etc)"
25319,w5,DhCS7,,,Children Grid: Sex of Child 7
25320,w5,DHDoBC7,,,Whether confirms date of birth recorded at Wave 3
25321,w5,DhCAg7,,,Children Grid: Age of Child 7
25322,w5,DHCR97,,,Relationship of 7th child to 1st person in household
25323,w5,DHCR98,,,Relationship of 7th child to 2nd person in household
25324,w5,DHCR99,,,Relationship of 7th child to 3rd person in household
25325,w5,DHCR100,,,Relationship of 7th child to 4th person in household
25326,w5,DHCR101,,,Relationship of 7th child to 5th person in household
25327,w5,DHCR102,,,Relationship of 7th child to 6th person in household
25328,w5,DHCR103,,,Relationship of 7th child to 7th person in household
25329,w5,DHCR104,,,Relationship of 7th child to 8th person in household
25330,w5,DHCR105,,,Relationship of 7th child to 9th person in household
25331,w5,DHCR106,,,Relationship of 7th child to 10th person in household
25332,w5,DHCR107,,,Relationship of 7th child to 11th person in household
25333,w5,DHCR108,,,Relationship of 7th child to 12th person in household
25334,w5,DHCR109,,,Relationship of 7th child to 13th person in household
25335,w5,DHCR110,,,Relationship of 7th child to 14th person in household
25336,w5,DHCR111,,,Relationship of 7th child to 15th person in household
25337,w5,DHCR112,,,Relationship of 7th child to 16th person in household
25338,w5,DhPA8,,,Person number of Parent A for 8th child
25339,w5,DhPB8,,,Person number of Parent B for 8th child
25340,w5,DhC8,,,"Children Grid: Child number within these parents (first child, second child etc)"
25341,w5,DhCS8,,,Children Grid: Sex of Child 8
25342,w5,DHDoBC8,,,Whether confirms date of birth recorded at Wave 3
25343,w5,DhCAg8,,,Children Grid: Age of Child 8
25344,w5,DHCR113,,,Relationship of 8th child to 1st person in household
25345,w5,DHCR114,,,Relationship of 8th child to 2nd person in household
25346,w5,DHCR115,,,Relationship of 8th child to 3rd person in household
25347,w5,DHCR116,,,Relationship of 8th child to 4th person in household
25348,w5,DHCR117,,,Relationship of 8th child to 5th person in household
25349,w5,DHCR118,,,Relationship of 8th child to 6th person in household
25350,w5,DHCR119,,,Relationship of 8th child to 7th person in household
25351,w5,DHCR120,,,Relationship of 8th child to 8th person in household
25352,w5,DHCR121,,,Relationship of 8th child to 9th person in household
25353,w5,DHCR122,,,Relationship of 8th child to 10th person in household
25354,w5,DHCR123,,,Relationship of 8th child to 11th person in household
25355,w5,DHCR124,,,Relationship of 8th child to 12th person in household
25356,w5,DHCR125,,,Relationship of 8th child to 13th person in household
25357,w5,DHCR126,,,Relationship of 8th child to 14th person in household
25358,w5,DHCR127,,,Relationship of 8th child to 15th person in household
25359,w5,DHCR128,,,Relationship of 8th child to 16th person in household
25360,w5,DhPA9,,,Person number of Parent A for 9th child
25361,w5,DhPB9,,,Person number of Parent B for 9th child
25362,w5,DhC9,,,"Children Grid: Child number within these parents (first child, second child etc)"
25363,w5,DhCS9,,,Children Grid: Sex of Child 9
25364,w5,DHDoBC9,,,Whether confirms date of birth recorded at Wave 3
25365,w5,DhCAg9,,,Children Grid: Age of Child 9
25366,w5,DHCR129,,,Relationship of 9th child to 1st person in household
25367,w5,DHCR130,,,Relationship of 9th child to 2nd person in household
25368,w5,DHCR131,,,Relationship of 9th child to 3rd person in household
25369,w5,DHCR132,,,Relationship of 9th child to 4th person in household
25370,w5,DHCR133,,,Relationship of 9th child to 5th person in household
25371,w5,DHCR134,,,Relationship of 9th child to 6th person in household
25372,w5,DHCR135,,,Relationship of 9th child to 7th person in household
25373,w5,DHCR136,,,Relationship of 9th child to 8th person in household
25374,w5,DHCR137,,,Relationship of 9th child to 9th person in household
25375,w5,DHCR138,,,Relationship of 9th child to 10th person in household
25376,w5,DHCR139,,,Relationship of 9th child to 11th person in household
25377,w5,DHCR140,,,Relationship of 9th child to 12th person in household
25378,w5,DHCR141,,,Relationship of 9th child to 13th person in household
25379,w5,DHCR142,,,Relationship of 9th child to 14th person in household
25380,w5,DHCR143,,,Relationship of 9th child to 15th person in household
25381,w5,DHCR144,,,Relationship of 9th child to 16th person in household
25382,w5,DhPA10,,,Person number of Parent A for 10th child
25383,w5,DhPB10,,,Person number of Parent B for 10th child
25384,w5,DhC10,,,"Children Grid: Child number within these parents (first child, second child etc)"
25385,w5,DhCS10,,,Children Grid: Sex of Child 10
25386,w5,DHDoBC10,,,Whether confirms date of birth recorded at Wave 3
25387,w5,DhCAg10,,,Children Grid: Age of Child 10
25388,w5,DHCR145,,,Relationship of 10th child to 1st person in household
25389,w5,DHCR146,,,Relationship of 10th child to 2nd person in household
25390,w5,DHCR147,,,Relationship of 10th child to 3rd person in household
25391,w5,DHCR148,,,Relationship of 10th child to 4th person in household
25392,w5,DHCR149,,,Relationship of 10th child to 5th person in household
25393,w5,DHCR150,,,Relationship of 10th child to 6th person in household
25394,w5,DHCR151,,,Relationship of 10th child to 7th person in household
25395,w5,DHCR152,,,Relationship of 10th child to 8th person in household
25396,w5,DHCR153,,,Relationship of 10th child to 9th person in household
25397,w5,DHCR154,,,Relationship of 10th child to 10th person in household
25398,w5,DHCR155,,,Relationship of 10th child to 11th person in household
25399,w5,DHCR156,,,Relationship of 10th child to 12th person in household
25400,w5,DHCR157,,,Relationship of 10th child to 13th person in household
25401,w5,DHCR158,,,Relationship of 10th child to 14th person in household
25402,w5,DHCR159,,,Relationship of 10th child to 15th person in household
25403,w5,DHCR160,,,Relationship of 10th child to 16th person in household
25404,w5,DhPA11,,,Person number of Parent A for 11th child
25405,w5,DhPB11,,,Person number of Parent B for 11th child
25406,w5,DhC11,,,"Children Grid: Child number within these parents (first child, second child etc)"
25407,w5,DhCS11,,,Children Grid: Sex of Child 11
25408,w5,DHDoBC11,,,Whether confirms date of birth recorded at Wave 3
25409,w5,DhCAg11,,,Children Grid: Age of Child 11
25410,w5,DHCR161,,,Relationship of 11th child to 1st person in household
25411,w5,DHCR162,,,Relationship of 11th child to 2nd person in household
25412,w5,DHCR163,,,Relationship of 11th child to 3rd person in household
25413,w5,DHCR164,,,Relationship of 11th child to 4th person in household
25414,w5,DHCR165,,,Relationship of 11th child to 5th person in household
25415,w5,DHCR166,,,Relationship of 11th child to 6th person in household
25416,w5,DHCR167,,,Relationship of 11th child to 7th person in household
25417,w5,DHCR168,,,Relationship of 11th child to 8th person in household
25418,w5,DHCR169,,,Relationship of 11th child to 9th person in household
25419,w5,DHCR170,,,Relationship of 11th child to 10th person in household
25420,w5,DHCR171,,,Relationship of 11th child to 11th person in household
25421,w5,DHCR172,,,Relationship of 11th child to 12th person in household
25422,w5,DHCR173,,,Relationship of 11th child to 13th person in household
25423,w5,DHCR174,,,Relationship of 11th child to14th person in household
25424,w5,DHCR175,,,Relationship of 11th child to 15th person in household
25425,w5,DHCR176,,,Relationship of 11th child to 16th person in household
25426,w5,DhPA12,,,Person number of Parent A for 12th child
25427,w5,DhPB12,,,Person number of Parent B for 12th child
25428,w5,DhC12,,,"Children Grid: Child number within these parents (first child, second child etc)"
25429,w5,DhCS12,,,Children Grid: Sex of Child 12
25430,w5,DHDoBC12,,,Whether confirms date of birth recorded at Wave 3
25431,w5,DhCAg12,,,Children Grid: Age of Child 12
25432,w5,DHCR177,,,Relationship of 12th child to 1st person in household
25433,w5,DHCR178,,,Relationship of 12th child to 2nd person in household
25434,w5,DHCR179,,,Relationship of 12th child to 3rd person in household
25435,w5,DHCR180,,,Relationship of 12th child to 4th person in household
25436,w5,DHCR181,,,Relationship of 12th child to 5th person in household
25437,w5,DHCR182,,,Relationship of 12th child to 6th person in household
25438,w5,DHCR183,,,Relationship of 12th child to 7th person in household
25439,w5,DHCR184,,,Relationship of 12th child to 8th person in household
25440,w5,DHCR185,,,Relationship of 12th child to 9th person in household
25441,w5,DHCR186,,,Relationship of 12th child to 10th person in household
25442,w5,DHCR187,,,Relationship of 12th child to 11th person in household
25443,w5,DHCR188,,,Relationship of 12th child to 12th person in household
25444,w5,DHCR189,,,Relationship of 12th child to 13th person in household
25445,w5,DHCR190,,,Relationship of 12th child to 14th person in household
25446,w5,DHCR191,,,Relationship of 12th child to 15th person in household
25447,w5,DHCR192,,,Relationship of 12th child to 16th person in household
25448,w5,DhPA13,,,Person number of Parent A for 13th child
25449,w5,DhPB13,,,Person number of Parent B for 13th child
25450,w5,DhC13,,,"Children Grid: Child number within these parents (first child, second child etc)"
25451,w5,DhCS13,,,Children Grid: Sex of Child 13
25452,w5,DHDoBC13,,,Whether confirms date of birth recorded at Wave 3
25453,w5,DhCAg13,,,Children Grid: Age of Child 13
25454,w5,DHCR193,,,Relationship of 13th child to 1st person in household
25455,w5,DHCR194,,,Relationship of 13th child to 2nd person in household
25456,w5,DHCR195,,,Relationship of 13th child to 3rd person in household
25457,w5,DHCR196,,,Relationship of 13th child to 4th person in household
25458,w5,DHCR197,,,Relationship of 13th child to 5th person in household
25459,w5,DHCR198,,,Relationship of 13th child to 6th person in household
25460,w5,DHCR199,,,Relationship of 13th child to 7th person in household
25461,w5,DHCR200,,,Relationship of 13th child to 8th person in household
25462,w5,DHCR201,,,Relationship of 13th child to 9th person in household
25463,w5,DHCR202,,,Relationship of 13th child to 10th person in household
25464,w5,DHCR203,,,Relationship of 13th child to 11th person in household
25465,w5,DHCR204,,,Relationship of 13th child to 12th person in household
25466,w5,DHCR205,,,Relationship of 13th child to 13th person in household
25467,w5,DHCR206,,,Relationship of 13th child to 14th person in household
25468,w5,DHCR207,,,Relationship of 13th child to 15th person in household
25469,w5,DHCR208,,,Relationship of 13th child to 16th person in household
25470,w5,DhPA14,,,Person number of Parent A for 14th child
25471,w5,DhPB14,,,Person number of Parent B for 14th child
25472,w5,DhC14,,,"Children Grid: Child number within these parents (first child, second child etc)"
25473,w5,DhCS14,,,Children Grid: Sex of Child 14
25474,w5,DHDoBC14,,,Whether confirms date of birth recorded at Wave 3
25475,w5,DhCAg14,,,Children Grid: Age of Child 14
25476,w5,DHCR209,,,Relationship of 14th child to 1st person in household
25477,w5,DHCR210,,,Relationship of 14th child to 2nd person in household
25478,w5,DHCR211,,,Relationship of 14th child to 3rd person in household
25479,w5,DHCR212,,,Relationship of 14th child to 4th person in household
25480,w5,DHCR213,,,Relationship of 14th child to 5th person in household
25481,w5,DHCR214,,,Relationship of 14th child to 6th person in household
25482,w5,DHCR215,,,Relationship of 14th child to 7th person in household
25483,w5,DHCR216,,,Relationship of 14th child to 8th person in household
25484,w5,DHCR217,,,Relationship of 14th child to 9th person in household
25485,w5,DHCR218,,,Relationship of 14th child to 10th person in household
25486,w5,DHCR219,,,Relationship of 14th child to 11th person in household
25487,w5,DHCR220,,,Relationship of 14th child to 12th person in household
25488,w5,DHCR221,,,Relationship of 14th child to 13th person in household
25489,w5,DHCR222,,,Relationship of 14th child to 14th person in household
25490,w5,DHCR223,,,Relationship of 14th child to 15th person in household
25491,w5,DHCR224,,,Relationship of 14th child to 16th person in household
25492,w5,DhPA15,,,Person number of Parent A for 15th child
25493,w5,DhPB15,,,Person number of Parent B for 15th child
25494,w5,DhC15,,,"Children Grid: Child number within these parents (first child, second child etc)"
25495,w5,DhCS15,,,child s sex (QCH.C[15].DhCS)
25496,w5,DHDoBC15,,,Whether confirms date of birth recorded at Wave 3
25497,w5,DhCAg15,,,Children Grid: Age of Child 15
25498,w5,DHCR225,,,Relationship of 15th child to 1st person in household
25499,w5,DHCR226,,,Relationship of 15th child to 2nd person in household
25500,w5,DHCR227,,,Relationship of 15th child to 3rd person in household
25501,w5,DHCR228,,,Relationship of 15th child to 4th person in household
25502,w5,DHCR229,,,Relationship of 15th child to 5th person in household
25503,w5,DHCR230,,,Relationship of 15th child to 6th person in household
25504,w5,DHCR231,,,Relationship of 15th child to 7th person in household
25505,w5,DHCR232,,,Relationship of 15th child to 8th person in household
25506,w5,DHCR233,,,Relationship of 15th child to 9th person in household
25507,w5,DHCR234,,,Relationship of 15th child to 10th person in household
25508,w5,DHCR235,,,Relationship of 15th child to 11th person in household
25509,w5,DHCR236,,,Relationship of 15th child to 12th person in household
25510,w5,DHCR237,,,Relationship of 15th child to 13th person in household
25511,w5,DHCR238,,,Relationship of 15th child to 14th person in household
25512,w5,DHCR239,,,Relationship of 15th child to 15th person in household
25513,w5,DHCR240,,,Relationship of 15th child to 16th person in household
25514,w5,DhPA16,,,Person number of Parent A for 16th child
25515,w5,DhPB16,,,Person number of Parent B for 16th child
25516,w5,DhC16,,,"Children Grid: Child number within these parents (first child, second child etc)"
25517,w5,DhCS16,,,child s sex (QCH.C[16].DhCS)
25518,w5,DHDoBC16,,,Whether confirms date of birth recorded at Wave 3
25519,w5,DhCAg16,,,Children Grid: Age of Child 16
25520,w5,DHCR241,,,Relationship of 16th child to 1st person in household
25521,w5,DHCR242,,,Relationship of 16th child to 2nd person in household
25522,w5,DHCR243,,,Relationship of 16th child to 3rd person in household
25523,w5,DHCR244,,,Relationship of 16th child to 4th person in household
25524,w5,DHCR245,,,Relationship of 16th child to 5th person in household
25525,w5,DHCR246,,,Relationship of 16th child to 6th person in household
25526,w5,DHCR247,,,Relationship of 16th child to 7th person in household
25527,w5,DHCR248,,,Relationship of 16th child to 8th person in household
25528,w5,DHCR249,,,Relationship of 16th child to 9th person in household
25529,w5,DHCR250,,,Relationship of 16th child to 10th person in household
25530,w5,DHCR251,,,Relationship of 16th child to 11th person in household
25531,w5,DHCR252,,,Relationship of 16th child to 12th person in household
25532,w5,DHCR253,,,Relationship of 16th child to 13th person in household
25533,w5,DHCR254,,,Relationship of 16th child to 14th person in household
25534,w5,DHCR255,,,Relationship of 16th child to 15th person in household
25535,w5,DHCR256,,,Relationship of 16th child to 16th person in household
25536,w5,didob,,,Whether respondent confirms date of birth recorded at Wave 4
25537,w5,didbny,,,Corrected year of birth from individual demographics
25538,w5,diagr,,,Age from individual demographics collapsed at 90 plus (use INDAGER instead)
25539,w5,diint,,,Person number of proxy respondent
25540,w5,dipre,,,Relationship of proxy respondent to participant
25541,w5,disexc,,,Whether confirms sex recorded at Wave 4
25542,w5,disex,,,Respondent sex
25543,w5,dimar,,,Respondent current legal marital status
25544,w5,MiRel,,,Relationship of informant to respondent in Institution
25545,w5,MiSpou,,,Whether respondent in institution has a partner
25546,w5,MiLive,,,Where does partner of respondent in institution live
25547,w5,MiSInt,,,Whether respondent in institution has been interviewed in Wave 4
25548,w5,MiFin,,,Whether they keep finances separately
25549,w5,digran,,,Whether respondent has any grandchildren/great grandchildren
25550,w5,dignmyc,,,Whether confirms number of grandchildren/great grandchildren recorded at Wave 4
25551,w5,dignmy,,,Number of grandchildren/great grandchildren
25552,w5,disibc,,,Whether confirms number of siblings recorded at Wave 4
25553,w5,disib,,,Number of living brothers/sisters
25554,w5,dinma,,,Whether mother of respondent is still alive
25555,w5,dianm,,,Age of natural mother
25556,w5,dimad,,,Age (or estimated age) at death of mother of respondent
25557,w5,dicdnm,,,Cause of death of mother of respondent
25558,w5,dinfa,,,Whether father of respondent is still alive
25559,w5,dianf,,,Age of natural father
25560,w5,difad,,,Age (or estimated age) at death of father of respondent
25561,w5,dicdnf,,,Cause of death of father of respondent
25562,w5,dikliv,,,Whom respondent lived with for most of childhood
25563,w5,diklivc,,,Whether answer to dikliv was recoded post-interview from text answer
25564,w5,difjob,,,Occupation of father (or main carer) when respondent was 14
25565,w5,hehelf,,,Self-reported general health
25566,w5,heill,,,Whether has self-reported long-standing illness
25567,w5,helim,,,Whether long-standing illness is limiting
25568,w5,helwk,,,Whether has self-reported health problem/disability that limits paid work
25569,w5,hetemp,,,Whether expects health problem/disability to last less than 3 months
25570,w5,HeFunc,,,Difficulty walking 1/4 mile unaided
25571,w5,heeye,,,"Self-reported eyesight (while using lenses, if appropriate)"
25572,w5,heeyea,,,Whether registered with local council as sight impaired
25573,w5,hefrnd,,,Eyesight for recognition of friend across street
25574,w5,hepap,,,Eyesight for reading ordinary newspaper print
25575,w5,heopcgl,,,Whether confirms glaucoma diagnosis
25576,w5,heopcdi,,,Whether confirms diabetic eye disease diagnosed
25577,w5,heopcmd,,,Whether confirms macular degeneration diagnosis
25578,w5,heopcca,,,Whether confirms cataract diagnosis
25579,w5,heopfgl,,,Eye: diagnosed glaucoma fed forward
25580,w5,heopfdi,,,Eye: diagnosed diabetic eye disease fed forward
25581,w5,heopfmd,,,Eye: diagnosed macular degeneration fed forward
25582,w5,heopfca,,,Eye: diagnosed cataract fed forward
25583,w5,heopngl,,,Reason disputed glaucoma diagnosis fed forward
25584,w5,heopndi,,,Reason disputed diabetic eye disease diagnosis fed forward
25585,w5,heopnmd,,,Reason disputed macular degeneration diagnosis fed forward
25586,w5,heopnca,,,Reason disputed cataract diagnosis fed forward
25587,w5,heopsgl,,,Whether still has glaucoma
25588,w5,heopsdi,,,Whether still has diabetic eye disease
25589,w5,heopsmd,,,Whether still has macular degeneration
25590,w5,heopsca,,,Whether still has cataract
25591,w5,heoptgl,,,Eye: glaucoma diagnosis newly reported 
25592,w5,heoptdi,,,Eye: diabetic eye disease diagnosis newly reported 
25593,w5,heoptmd,,,Eye: macular degeneration diagnosis newly reported
25594,w5,heoptca,,,Eye: cataract diagnosis newly reported
25595,w5,heopt96,,,Eye: no diagnosis newly reported 
25596,w5,hedreyr,,,Eye: whether doctor or optician recommended cataract removal
25597,w5,hecat,,,Whether had cataract surgery
25598,w5,hecatn,,,cataract surgery: who paid
25599,w5,hehear,,,Self-reported hearing (while using hearing aid if appropriate)
25600,w5,hehra,,,Hearing: whether finds it difficult to follow conversation when background noise
25601,w5,hedent,,,"Whether has natural teeth, dentures or neither"
25602,w5,hednta,,,Dental condition
25603,w5,hedntb1,,,Difficulties caused by dental condition: Difficulty eating food
25604,w5,hedntb2,,,Difficulties caused by dental condition: Difficulty speaking clearly
25605,w5,hedntb3,,,"Difficulties caused by dental condition: Problems with smiling, laughing and showing teeth without embarrassment"
25606,w5,hedntb4,,,"Difficulties caused by dental condition: Problems with emotional stability, for example, becoming more easily upset than usual "
25607,w5,hedntb5,,,"Difficulties caused by dental condition: Problems enjoying the company of other people such as family, friends, or neighbours "
25608,w5,hedntb96,,,Difficulties caused by dental condition: None of these 
25609,w5,hebpchk,,,Blood pressure: whether checked by doctor or nurse in past year
25610,w5,hedawbp,,,Diagnosed high blood pressure fed forward
25611,w5,hedacbp,,,Whether confirms high blood pressure diagnosis
25612,w5,hedanbp,,,Reason disputed high blood pressure diagnosis fed forward
25613,w5,hedasbp,,,Whether still has high blood pressure
25614,w5,hedawan,,,Diagnosed angina fed forward
25615,w5,hedacan,,,Whether confirms angina diagnosis
25616,w5,hedanan,,,Reason disputed angina diagnosis fed forward
25617,w5,hediax2,,,Whether had CVD condition at last interview 
25618,w5,hedasan,,,Whether still has angina
25619,w5,hedawmi,,,Diagnosed heart attack fed forward
25620,w5,hedacmi,,,Whether confirms heart attack diagnosis 
25621,w5,hedanmi,,,Reason disputed heart attack diagnosis fed forward
25622,w5,hediax3,,,Whether had CVD condition at last interview 
25623,w5,hedawhf,,,Diagnosed congestive heart failure fed forward
25624,w5,hedachf,,,Whether confirms congestive heart failure diagnosis
25625,w5,hedanhf,,,Reason disputed congestive heart failure diagnosis fed forward
25626,w5,hedashf,,,Whether still has congestive heart failure
25627,w5,hedawhm,,,Diagnosed heart murmur fed forward
25628,w5,hedachm,,,Whether confirms heart murmur diagnosis
25629,w5,hedanhm,,,Reason disputed heart murmur diagnosis fed forward
25630,w5,hedashm,,,Whether still has heart murmur
25631,w5,hedawar,,,Diagnosed abnormal heart rhythm fed forward
25632,w5,hedacar,,,Whether confirms abnormal heart rhythm diagnosis
25633,w5,hedanar,,,Reason disputed abnormal heart rhythm diagnosis fed forward
25634,w5,hedasar,,,Whether still has abnormal heart rhythm
25635,w5,hedawdi,,,Diagnosed diabetes or high blood sugar fed forward
25636,w5,hedacdi,,,Whether confirms diabetes or high blood sugar diagnosis
25637,w5,hedandi,,,Reason disputed diabetes or high blood sugar diagnosis fed forward
25638,w5,hedawst,,,Diagnosed stroke fed forward
25639,w5,hedacst,,,Whether confirms stroke diagnosis
25640,w5,hedanst,,,Reason disputed stroke diagnosis fed forward
25641,w5,hedawch,,,Diagnosed high cholesterol fed forward
25642,w5,hedacch,,,Whether confirms high cholesterol diagnosis
25643,w5,hedanch,,,Reason disputed high cholesterol diagnosis fed forward
25644,w5,hedasch,,,Whether still has high cholesterol
25645,w5,hedawot,,,Diagnosed other heart disease fed forward
25646,w5,hedacot,,,Whether confirms other heart disease diagnosis
25647,w5,hedanot,,,Reason disputed other heart disease diagnosis fed forward
25648,w5,hedasot,,,Whether still has other heart disease
25649,w5,hediabp,,,CVD: high blood pressure diagnosis newly reported
25650,w5,hediaan,,,CVD: angina diagnosis newly reported
25651,w5,hediami,,,CVD: heart attack diagnosis newly reported
25652,w5,hediahf,,,CVD: congestive heart failure diagnosis newly reported
25653,w5,hediahm,,,CVD: heart murmur diagnosis newly reported
25654,w5,hediaar,,,CVD: abnormal heart rhythm diagnosis newly reported
25655,w5,hediadi,,,CVD: diabetes or high blood sugar diagnosis newly reported
25656,w5,hediast,,,CVD: stroke diagnosis newly reported
25657,w5,hediach,,,CVD: high cholesterol diagnosis newly reported
25658,w5,hedia95,,,CVD: other heart disease diagnosis newly reported
25659,w5,hedia96,,,CVD: no new diagnosis reported
25660,w5,hedimbp,,,CVD: high blood pressure diagnosis newly reported (merged)
25661,w5,hediman,,,CVD: angina diagnosis newly reported (merged)
25662,w5,hedimmi,,,CVD: heart attack diagnosis newly reported (merged)
25663,w5,hedimhf,,,CVD: congestive heart failure diagnosis newly reported (merged)
25664,w5,hedimhm,,,CVD: heart murmur diagnosis newly reported (merged)
25665,w5,hedimar,,,CVD: abnormal heart rhythm diagnosis newly reported (merged)
25666,w5,hedimdi,,,CVD: diabetes or high blood sugar diagnosis newly reported (merged)
25667,w5,hedimst,,,CVD: stroke diagnosis newly reported  (merged)
25668,w5,hedimch,,,CVD: high cholesterol diagnosis newly reported (merged)
25669,w5,hedim85,,,CVD:heart disease diagnosis newly reported does not fit codes .
25670,w5,hedim86,,,CVD: other heart disease: irrelevant response given 
25671,w5,hedim96,,,CVD: no new diagnosis reported
25672,w5,hehbpb,,,High blood pressure: whether doctor or nurse suggested medication to lower it
25673,w5,hemda,,,High blood pressure: whether taking medication
25674,w5,hemdab,,,High blood pressure: whether taking medication to prevent high level returning
25675,w5,heagar,,,Month told had angina since last interview
25676,w5,heagary,,,Year told had angina since last interview
25677,w5,heaga,,,Age first told had angina
25678,w5,heyra,,,Whether had angina or chest pains in last 2 years
25679,w5,heagbr,,,Month told had heart attack since last interview
25680,w5,heagbry,,,Year told had heart attack since last interview
25681,w5,heagb,,,Age first told had heart attack
25682,w5,henmmi,,,Number of heart attacks had in last 2 years
25683,w5,hebeta,,,Heart attack: whether advised to take betablocker
25684,w5,hebetb,,,Heart attack: whether taking beta-blocker in past week 
25685,w5,hebetbc,,,Whether answer to hebetb was recoded post-interview from text answer
25686,w5,heagcr,,,Month told had congestive heart failure since last interview
25687,w5,heagcry,,,Year told had congestive heart failure since last interview
25688,w5,heagc,,,Age first told had congestive heart failure
25689,w5,heagdr,,,Month told had diabetes or high blood sugar since last interview
25690,w5,heagdry,,,Year told had diabetes or high blood sugar since last interview
25691,w5,heagd,,,Age first told had diabetes or high blood sugar
25692,w5,heacd,,,Whether ever been told has diabetes by doctor 
25693,w5,heins,,,Diabetes: whether currently injects insulin
25694,w5,hemdb,,,Diabetes: whether taking medication
25695,w5,heace,,,Diabetes: whether ACE inhibitor or A2 receptor blocker discussed by doctor
25696,w5,heacea,,,Diabetes: whether taking ACE inhibitor or A2 receptor blocker
25697,w5,heaceac,,,Whether answer to heacea was recoded post-interview from text answer
25698,w5,hewee,,,Diabetes: whether been checked for protein in urine in past year by doctor
25699,w5,heweea,,,Diabetes: whether been told has protein in urine by doctor
25700,w5,hekidn,,,Diabetes: whether been told has kidney trouble by doctor
25701,w5,hesug,,,Diabetes: whether ever had glycosylated haemoglobin (A1c) test
25702,w5,hesuga,,,Diabetes: whether had A1c test in last 12 months
25703,w5,heftchk,,,Diabetes: whether had feet examined in past year by doctor or nurse
25704,w5,heager,,,Month told had stroke since last interview
25705,w5,heagery,,,Year told had stroke since last interview
25706,w5,heage,,,Age first told had stroke
25707,w5,henmst,,,Number of strokes in last two years
25708,w5,hehbpb1,,,Stroke: whether blood pressure-lowering medication suggested by doctor or nurse
25709,w5,hemda1,,,stroke: whether taking medication for blood pressure
25710,w5,hepbs,,,Stroke: whether has any remaining problems
25711,w5,hewks,,,Stroke: whether has weakness in arms or legs
25712,w5,hespk,,,Stroke: whether has difficulty speaking or swallowing
25713,w5,hevsi,,,Stroke: whether has difficulty  with vision
25714,w5,hethk,,,Stroke: whether has difficulty thinking or finding right words
25715,w5,hechmd,,,Cholesterol: whether taking medication to lower cholesterol level
25716,w5,hechme,,,Cholesterol: whether taking medication to prevent level becoming high
25717,w5,hehrta,,,Angina or mi: whether anticoagulation medication suggested by doctor
25718,w5,hehrtb,,,Angina or mi: whether taking anticogulant medication
25719,w5,hehrtc,,,Angina or mi: whether taking warfarin
25720,w5,hehrtd,,,Angina or mi: whether ever had inr test for how thin blood is on warfarin
25721,w5,hehrte,,,Angina or mi: whether ever had inr test for how thin blood is on warfarinangina or mi: whether had inr blood test in past 12 weeks
25722,w5,hehrtf,,,Angina or mi: whether had inr blood test in past 4 weeks
25723,w5,hechol,,,High cholesterol: whether doctor has discussed action to take to lower it
25724,w5,hechola,,,High cholesterol: whether taken recommended action
25725,w5,hebowc,,,Screening: used bowel testing kit
25726,w5,hebowty,,,Screening: year of last bowel test
25727,w5,hebowtm,,,Screening: month of last bowel test
25728,w5,hebowp,,,Screening: bowel test in NHS programme
25729,w5,hemam,,,Screening: ever had mammogram
25730,w5,hemamty,,,Screening: year of last mammogram
25731,w5,hemamtm,,,Screening: month of last mammogram
25732,w5,hemamr,,,Screening: reason for last mammogram
25733,w5,hepro,,,Screening: ever had PSA prostate test
25734,w5,heproty,,,Screening: year of last PSA test
25735,w5,heprotm,,,Screening: month of last PSA test
25736,w5,hedbwlu,,,Chronic: diagnosed lung disease fed forward
25737,w5,hedbdlu,,,Whether confirms lung disease diagnosis
25738,w5,hedbmlu,,,Reason disputed lung disease diagnosis fed forward
25739,w5,hedblu,,,Whether still has lung disease
25740,w5,hedbwas,,,Chronic: diagnosed asthma fed forward
25741,w5,hedbdas,,,Whether confirms asthma diagnosis
25742,w5,hedbmas,,,Reason disputed asthma diagnosis fed forward
25743,w5,hedbsas,,,Whether still has asthma
25744,w5,hedbwar,,,Chronic: diagnosed arthritis fed forward
25745,w5,hedbdar,,,Whether confirms arthritis diagnosis
25746,w5,hedbmar,,,Reason disputed arthritis diagnosis fed forward
25747,w5,hedbsar,,,Whether still has arthritis
25748,w5,hedbwos,,,Chronic: diagnosed osteoporosis fed forward
25749,w5,hedbdos,,,Whether confirms osteoporosis diagnosis
25750,w5,hedbmos,,,Reason disputed osteoporosis diagnosis fed forward
25751,w5,hedbsos,,,Chronic: Whether still has osteoporosis
25752,w5,hedbwca,,,Chronic: diagnosed cancer fed forward
25753,w5,hedbdca,,,Whether confirms cancer diagnosis
25754,w5,hedbmca,,,Reason disputed cancer diagnosis fed forward
25755,w5,hedbsca,,,Whether still has cancer
